"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000254.C8"	"SeuratProject"	610916	2575	0	0.272541560541875	-0.0209888999898862	-0.0515573118755074	"G1"	"3"	"4"	"4"	"7"	"7"	0.327058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, Th17"	"Progenitors"	"Naive CD8 T cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Myeloid"	-10.2514571654448	10.2246328622465	0.84911753575196	0.84911753575196
"X1001000254.C11"	"SeuratProject"	405069	1054	0	0.34734822956089	-0.0430374864786855	-0.0059165628213397	"G1"	"6"	"7"	"7"	"14"	"14"	0.277647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"CD4+ T cells"	"Naive CD8 T cells"	"CD4+ T cells"	"CD4+ Central Memory"	"Neurons"	"Neurons"	"Myeloid"	-6.60623259421682	-10.8261617391939	25.0325865463298	25.0325865463298
"X1001000254.H10"	"SeuratProject"	774969	2354	0	0.241945161677435	0.0434122726277787	0.00764921407492308	"S"	"3"	"4"	"4"	"7"	"7"	0.352941176470588	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"CD8+ T cells"	"Naive CD4 T cells"	"CD4+ T cells"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Myeloid"	-9.93548769828176	9.67660010162639	-0.763897451767989	-0.763897451767989
"X1001000254.F6"	"SeuratProject"	603218	2347	0	0.353106173887384	-0.045415712966957	-0.0729996256357408	"G1"	"3"	"4"	"4"	"7"	"7"	0.350588235294118	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"CD8+ T cells"	"Naive CD4 T cells"	"CD4+ T cells"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Myeloid"	-10.2995337950835	10.2634731561308	-0.711615144298603	-0.711615144298603
"X1001000254.G9"	"SeuratProject"	653611	2768	0	0.571287814923556	-0.0336808635815185	-0.0446414205087513	"G1"	"3"	"4"	"4"	"7"	"7"	0.308235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.5529279219756	10.2187162667875	-1.99231464012789	-1.99231464012789
"X1001000254.G10"	"SeuratProject"	557255	3373	0	0.307399664426519	-0.00557612808083954	-0.0773226610954616	"G1"	"6"	"7"	"7"	"14"	"14"	0.296470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-7.92194170829153	-11.5493282049532	22.3052621611367	22.3052621611367
"X1001000254.G5"	"SeuratProject"	593888	3263	0	0.462376744436661	0.0127523898669723	-0.0642625230557008	"S"	"3"	"4"	"4"	"7"	"7"	0.303529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"CD8+ T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.48479266044	11.129054668582	-2.61897499813891	-2.61897499813891
"X1001000254.D10"	"SeuratProject"	754613	3164	0	0.242110856823299	0.0156218636110217	-0.037158057242518	"S"	"6"	"7"	"7"	"14"	"14"	0.305882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-7.73655218955374	-11.3852285116549	22.6866116143208	22.6866116143208
"X1001000254.E1"	"SeuratProject"	636634	3209	0	0.236713716201145	-0.0187375527412062	-0.0239823722923737	"G1"	"6"	"7"	"7"	"14"	"14"	0.301176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34- CD71+ GlyA+"	"Neurons"	"Neurons"	"Myeloid"	-7.88490958091116	-11.458929416501	22.2090266259526	22.2090266259526
"X1001000254.F2"	"SeuratProject"	902903	2691	0	0.366152288784067	0.0142565361752461	0.00645663652660713	"S"	"3"	"4"	"4"	"7"	"7"	0.331764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.6019639479766	10.1516224176054	0.327178200355522	0.327178200355522
"X1001000254.E3"	"SeuratProject"	1113727	3742	0	0.608228048704934	-0.0126670431974981	-0.0413840074048768	"G1"	"3"	"4"	"4"	"5"	"5"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.9522542464385	11.4886947900419	-4.38853715551347	-4.38853715551347
"X1001000254.C1"	"SeuratProject"	659190	2425	0	0.289901242433896	-0.0609941856538908	-0.0515232284562717	"G1"	"3"	"4"	"4"	"7"	"7"	0.352941176470588	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, naive TREG"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Naive B cells"	"Neurons"	"Neurons"	"Myeloid"	-10.4992608534942	10.0060516626005	0.131057830453787	0.131057830453787
"X1001000254.A6"	"SeuratProject"	763753	2487	0	0.396463254481488	-0.00163907059057346	-0.0287344526214863	"G1"	"3"	"4"	"4"	"7"	"7"	0.345882352941176	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.5058402526031	10.3718429834013	-0.606700589492838	-0.606700589492838
"X1001000254.E7"	"SeuratProject"	276785	647	0	0.208465054103365	-0.0216623243180855	0.0144523990969668	"G2M"	"2"	"1"	"1"	"3"	"3"	0.195294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34- CD71- GlyA+"	"Neurons"	"Neurons"	"Myeloid"	-4.1260926234374	-8.78320204909993	20.5674114374835	20.5674114374835
"X1001000254.A10"	"SeuratProject"	785851	3315	0	0.163262501415663	0.0727400817746118	-0.0531611855991526	"S"	"6"	"7"	"7"	"14"	"14"	0.305882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34- CD71lo GlyA+"	"Neurons"	"Neurons"	"Myeloid"	-8.04093165274954	-11.5748037069674	22.2249634667421	22.2249634667421
"X1001000254.D8"	"SeuratProject"	613373	3347	0	0.71734491084544	-0.00406430320737192	-0.0339283089834541	"G1"	"2"	"1"	"1"	"10"	"10"	0.197647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.228255223001	-9.0770152777071	26.9620184385268	26.9620184385268
"X1001000254.C3"	"SeuratProject"	915959	2752	0	0.292152814700221	0.0210448276879703	-0.0658750707192435	"S"	"3"	"4"	"4"	"7"	"7"	0.228235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.2196263777862	11.0017010003691	-5.48600365097455	-5.48600365097455
"X1001000254.F4"	"SeuratProject"	664276	3140	0	0.283014891400562	-0.013289098713337	-0.0685137293002829	"G1"	"6"	"7"	"7"	"14"	"14"	0.308235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Naive CD4 T cells"	"HSCs"	"CD4+ Central Memory"	"Neurons"	"Neurons"	"Myeloid"	-7.84871764060354	-11.5148318975801	22.8656996974081	22.8656996974081
"X1001000254.G1"	"SeuratProject"	694607	1811	0	0.425708350189388	-0.0438178412448004	-0.0710171811399122	"G1"	"7"	"8"	"8"	"15"	"15"	0.312941176470588	"Singlet"	"Astrocyte"	"Neurons:Schwann_cell"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Dendritic cells"	"Plasmacytoid Dendritic Cells"	"Neurons"	"Neurons"	"Tumor"	-0.136978726352213	15.9315220147734	-47.3499838203688	-47.3499838203688
"X1001000254.B2"	"SeuratProject"	652928	2088	0	0.312745049990198	-0.0442230079738582	-0.0438667170473862	"G1"	"3"	"4"	"4"	"7"	"7"	0.305882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	NA	"Progenitor cells"	"CD4+ T cells"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.98672957297659	9.6392990380888	0.370990543217709	0.370990543217709
"X1001000254.G2"	"SeuratProject"	606471	2411	0	0.335218007126474	0.0461483725827062	-0.0144708222023214	"S"	"3"	"4"	"4"	"7"	"7"	0.350588235294118	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.1554727065215	10.0066715509062	-0.678295626645034	-0.678295626645034
"X1001000254.G6"	"SeuratProject"	643870	2899	0	0.448227126593878	0.0477618079738787	-0.0141676894736564	"S"	"2"	"1"	"1"	"10"	"10"	0.2	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-4.66333193656301	-9.82821881469441	24.0034918400375	24.0034918400375
"X1001000254.C9"	"SeuratProject"	553257	1904	0	0.964108904180155	0.0998604239854013	-0.0142701346458948	"S"	"3"	"4"	"4"	"7"	"7"	0.282352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.53286738273001	10.1646620065336	-4.22681887718483	-4.22681887718483
"X1001000254.C5"	"SeuratProject"	751875	1568	0	0.154812967581047	-0.0111512574063712	-0.0138030571131519	"G1"	"3"	"4"	"4"	"7"	"7"	0.169411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.0343312728057	9.58083498779583	1.08158307656676	1.08158307656676
"X1001000254.F12"	"SeuratProject"	875071	3560	0	0.243751649866125	0.0182263637861474	-0.03553049528322	"S"	"6"	"7"	"7"	"14"	"14"	0.308235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-8.16439957496023	-11.6618655889864	22.0040998767351	22.0040998767351
"X1001000254.F3"	"SeuratProject"	798006	2954	0	0.0884705127530369	-0.0428742806370088	-0.0907078787298622	"G1"	"6"	"7"	"7"	"14"	"14"	0.305882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-7.95340247031545	-11.5719722479219	22.1922106412054	22.1922106412054
"X1001000254.E2"	"SeuratProject"	673177	2663	0	0.581125023582208	0.0201328386797337	-0.0205611203129857	"S"	"3"	"4"	"4"	"5"	"5"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.1438540923247	11.8654133111601	-7.00534964763449	-7.00534964763449
"X1001000254.A5"	"SeuratProject"	843858	2853	0	0.151447281414646	-0.028836068357614	-0.0909034497714338	"G1"	"6"	"7"	"7"	"14"	"14"	0.308235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-7.80374283667898	-11.5057405203218	21.8759419435843	21.8759419435843
"X1001000254.E11"	"SeuratProject"	617158	2516	0	0.598712161229377	-0.0178432599617684	-0.0211922166547188	"G1"	"3"	"4"	"4"	"7"	"7"	0.251764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.960188816751	10.3624521524076	-4.44287245857595	-4.44287245857595
"X1001000254.H4"	"SeuratProject"	689428	3424	0	0.551616702541817	-0.0655896533386123	-0.0112585030758487	"G1"	"2"	"1"	"1"	"10"	"10"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Myocytes"	"Tumor"	-5.06726975318289	-9.93279921706868	25.8372150645785	25.8372150645785
"X1001000254.G8"	"SeuratProject"	678290	3189	0	0.237951318757464	-0.00994266671528302	-0.0223710093703719	"G1"	"6"	"7"	"7"	"14"	"14"	0.308235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-8.02661890860891	-11.6991609304781	21.6712074267676	21.6712074267676
"X1001000254.A3"	"SeuratProject"	831647	2796	0	0.383215474834876	-0.0475298021148874	-0.0563799234745421	"G1"	"3"	"4"	"4"	"7"	"7"	0.32	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"CD4+ T cells"	"Naive CD4 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.1453265654693	10.9465500146513	-0.997156655194126	-0.997156655194126
"X1001000254.A9"	"SeuratProject"	716275	2871	0	0.46741824020104	-0.0297598977373363	-0.0513563425410819	"G1"	"3"	"4"	"4"	"7"	"7"	0.322352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.3625773894439	10.3590437204008	-0.8957474254792	-0.8957474254792
"X1001000254.F1"	"SeuratProject"	941876	3182	0	0.361937240146261	0.00213849502603342	-0.00670391758299119	"S"	"3"	"4"	"4"	"7"	"7"	0.352941176470588	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.6947288024077	10.9488073617582	-0.374170521755275	-0.374170521755275
"X1001000254.B5"	"SeuratProject"	839028	3155	0	0.228121111571962	-0.011268731879702	-0.00265414525675967	"G1"	"6"	"7"	"7"	"14"	"14"	0.298823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-7.66069550391531	-11.6602691381807	22.6165836561273	22.6165836561273
"X1001000254.H5"	"SeuratProject"	733015	2868	0	0.377482043341541	0.00584172103952335	0.031589241319279	"G2M"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.3441915022979	11.740491512454	-5.48815777223393	-5.48815777223393
"X1001000254.A7"	"SeuratProject"	685702	3569	0	0.747700896307726	0.00802703238478904	-0.0135100486896538	"S"	"2"	"1"	"1"	"10"	"10"	0.214117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-5.11430449363088	-9.29894435104084	26.8245245034111	26.8245245034111
"X1001000254.B8"	"SeuratProject"	400324	946	0	0.327734535026628	-0.0225804243039521	-0.00353362897151022	"G1"	"6"	"7"	"7"	"14"	"14"	0.254117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive"	"Progenitors"	"Plasmacytoid dendritic cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-6.49670739051199	-10.7651637762423	25.0765534401834	25.0765534401834
"X1001000254.D9"	"SeuratProject"	607325	3414	0	0.872679372658791	0.035128094297593	-0.0575553391969008	"S"	"2"	"1"	"1"	"10"	"10"	0.2	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-5.1951970564971	-9.2314194410677	26.8001976412259	26.8001976412259
"X1001000254.A1"	"SeuratProject"	1570098	2951	0	0.243169534640513	-0.0414620499881972	-0.0400582339241086	"G1"	"3"	"4"	"4"	"7"	"7"	0.258823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-10.8789071547637	11.0413471490507	-4.25301759955812	-4.25301759955812
"X1001000254.H3"	"SeuratProject"	744852	2990	0	0.395514813681107	-0.0501413095453886	-0.0810407268921621	"G1"	"3"	"4"	"4"	"7"	"7"	0.296470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.8686427580962	10.8347936898832	-1.20876895945559	-1.20876895945559
"X1001000254.B3"	"SeuratProject"	741822	2805	0	0.551210398181774	0.00985009531873485	-0.0321263572273161	"S"	"3"	"4"	"4"	"7"	"7"	0.254117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.1367864119658	10.8817564279203	-5.29418374911258	-5.29418374911258
"X1001000254.F5"	"SeuratProject"	621526	2635	0	0.374883753857441	-0.0347738870010948	-0.0861926395047782	"G1"	"3"	"4"	"4"	"7"	"7"	0.322352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, Th1_17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.98554987784719	10.2638269693022	-1.9597836755151	-1.9597836755151
"X1001000254.C2"	"SeuratProject"	625338	4007	0	0.482459086126223	0.0650885123558707	-0.0336527122502876	"S"	"2"	"1"	"1"	"10"	"10"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-5.05330271598196	-10.2884200781221	25.8869448157509	25.8869448157509
"X1001000254.D4"	"SeuratProject"	743990	2730	0	0.541405126412989	-0.0679948086801816	0.0224040676542041	"G2M"	"3"	"4"	"4"	"7"	"7"	0.256470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-10.2482938277373	10.8277364999418	-4.33945288092056	-4.33945288092056
"X1001000254.D12"	"SeuratProject"	713801	2837	0	0.253291883872396	-0.0443945090722815	-0.0346928017085794	"G1"	"6"	"7"	"7"	"14"	"14"	0.301176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, naive TREG"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"Naive CD4+ T cells"	"Neurons"	"Neurons"	"Myeloid"	-7.58898253318167	-11.3294538229342	23.3226932133148	23.3226932133148
"X1001000255.H1"	"SeuratProject"	1136697	1952	0	0.411191372898846	0.00993504330688033	-0.0474097433288721	"S"	"6"	"7"	"7"	"14"	"14"	0.305882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Adipocytes"	"Myeloid"	-6.91741890784597	-11.0157302587862	24.9222334820334	24.9222334820334
"X1001000255.B4"	"SeuratProject"	1003138	2934	0	0.310425883577334	-0.0965713228886285	-0.0181133120947178	"G1"	"2"	"1"	"1"	"10"	"10"	0.251764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.19302410956716	-10.2840827673311	24.6059510564084	24.6059510564084
"X1001000255.A10"	"SeuratProject"	1254271	2263	0	0.453012148092398	-0.0713189787964119	-0.0660768388897889	"G1"	"3"	"4"	"4"	"7"	"7"	0.291764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	NA	"Progenitor cells"	"B cells"	"Mature B cells"	"Neurons"	"Neurons"	"Myeloid"	-9.90395254966116	10.3152262002592	-3.97758953432365	-3.97758953432365
"X1001000255.F3"	"SeuratProject"	1190427	2061	0	0.295524211060401	-0.0474011553162315	-0.0452697898459459	"G1"	"3"	"4"	"4"	"7"	"7"	0.367058823529412	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.89548869010305	9.89844954315471	0.121189477977186	0.121189477977186
"X1001000255.D4"	"SeuratProject"	1300009	3035	0	0.428612417298649	-0.0249069033199837	-0.0286822088875634	"G1"	"3"	"4"	"4"	"7"	"7"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, naive"	"CD4+ T cells"	"Naive CD8 T cells"	"HSCs"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Myeloid"	-10.4800586211333	12.0035225183134	-5.1403793219452	-5.1403793219452
"X1001000255.C11"	"SeuratProject"	1288108	2486	0	0.457415061470001	-0.027890683081481	-0.00165362480366948	"G1"	"3"	"4"	"4"	"7"	"7"	0.327058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"CD4+ T cells"	"Th2 cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Myeloid"	-9.87270731803274	10.1243854791288	-2.07751447698127	-2.07751447698127
"X1001000255.C2"	"SeuratProject"	1291190	3399	0	0.46608167659291	-0.0417384467497662	-0.0173332020205266	"G1"	"2"	"1"	"1"	"10"	"10"	0.223529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.41736645575857	-9.95194184478474	23.9113273396745	23.9113273396745
